,CTS,PNID,NAME,VAL
36978,2021-09-20 19:34:33 IST+0530,255506821,IGN_CYL,OFF
36979,2021-09-20 19:34:37 IST+0530,255506821,CHARGE_STATE,93.7
36980,2021-09-20 19:53:46 IST+0530,207925262,IGN_CYL,ON
36981,2021-09-20 19:53:46 IST+0530,207925262,CHARGE_STATE,49.8
36982,2021-09-20 20:29:35 IST+0530,258703729,EV_CHARGE_STATE,Active
36983,2021-09-20 19:02:38 IST+0530,207925484,IGN_CYL,ON
36984,2021-09-20 19:02:39 IST+0530,207925484,CHARGE_STATE,55.2
36985,2021-09-20 19:24:03 IST+0530,255506821,IGN_CYL,OFF
36986,2021-09-20 19:24:09 IST+0530,255506821,CHARGE_STATE,94.5
36987,2021-09-20 19:09:48 IST+0530,255506821,IGN_CYL,ON
36988,2021-09-20 19:09:50 IST+0530,255506821,CHARGE_STATE,94.5
36989,2021-09-20 19:13:07 IST+0530,270129825,IGN_CYL,ON
36990,2021-09-20 19:13:08 IST+0530,270129825,CHARGE_STATE,100.0
36991,2021-09-20 19:26:29 IST+0530,255506821,IGN_CYL,ON
36992,2021-09-20 19:26:31 IST+0530,255506821,CHARGE_STATE,94.5
36993,2021-09-20 16:18:58 IST+0530,207925262,IGN_CYL,ON
36994,2021-09-20 16:18:59 IST+0530,207925262,CHARGE_STATE,67.0
36995,2021-09-20 16:19:53 IST+0530,255506821,EV_CHARGE_STATE,Complete
36996,2021-09-20 16:19:54 IST+0530,255506821,CHARGE_STATE,94.9
36997,2021-09-20 15:47:55 IST+0530,255506821,EV_CHARGE_STATE,Active
36998,2021-09-20 15:47:56 IST+0530,255506821,CHARGE_STATE,93.3
36999,2021-09-20 14:37:01 IST+0530,255506821,EV_CHARGE_STATE,Aborted
37000,2021-09-20 14:37:02 IST+0530,255506821,CHARGE_STATE,93.3
37001,2021-09-20 14:05:46 IST+0530,255506821,EV_CHARGE_STATE,Active
37002,2021-09-20 14:05:46 IST+0530,255506821,CHARGE_STATE,89.8
37003,2021-09-20 12:56:08 IST+0530,255506821,EV_CHARGE_STATE,Aborted
37004,2021-09-20 12:56:09 IST+0530,255506821,CHARGE_STATE,90.5
37005,2021-09-20 11:42:09 IST+0530,207925262,IGN_CYL,OFF
37006,2021-09-20 11:42:11 IST+0530,207925262,CHARGE_STATE,68.6
37007,2021-09-20 10:36:03 IST+0530,207925262,EV_CHARGE_STATE,Active
37008,2021-09-20 10:36:03 IST+0530,207925262,CHARGE_STATE,21.1
37009,2021-09-20 11:24:14 IST+0530,207925262,EV_CHARGE_STATE,Aborted
37010,2021-09-20 11:24:14 IST+0530,207925262,CHARGE_STATE,73.7
37011,2021-09-20 10:41:09 IST+0530,255506821,EV_CHARGE_STATE,Active
37012,2021-09-20 10:20:00 IST+0530,255506821,IGN_CYL,OFF
37013,2021-09-20 10:20:06 IST+0530,255506821,CHARGE_STATE,75.6
37014,2021-09-20 09:44:47 IST+0530,255506821,IGN_CYL,ON
37015,2021-09-20 09:44:48 IST+0530,255506821,CHARGE_STATE,78.8
37016,2021-09-20 08:00:43 IST+0530,264921353,EV_CHARGE_STATE,Aborted
37017,2021-09-20 08:00:43 IST+0530,264921353,CHARGE_STATE,42.7
37018,2021-09-20 08:01:09 IST+0530,264921353,EV_CHARGE_STATE,Active
37019,2021-09-20 08:01:09 IST+0530,264921353,CHARGE_STATE,42.7
37020,2021-09-20 08:01:56 IST+0530,258703729,IGN_CYL,ON
37021,2021-09-20 08:01:57 IST+0530,258703729,CHARGE_STATE,37.2
37022,2021-09-20 07:32:00 IST+0530,266214265,IGN_CYL,OFF
37023,2021-09-20 07:32:05 IST+0530,266214265,CHARGE_STATE,10.1
37024,2021-09-20 08:00:12 IST+0530,264921353,IGN_CYL,OFF
37025,2021-09-20 08:00:14 IST+0530,264921353,CHARGE_STATE,42.7
37026,2021-09-20 08:25:26 IST+0530,207925262,IGN_CYL,ON
37027,2021-09-20 08:25:26 IST+0530,207925262,CHARGE_STATE,32.1
37028,2021-09-20 07:37:55 IST+0530,270129825,EV_CHARGE_STATE,Complete
37029,2021-09-20 07:37:56 IST+0530,270129825,CHARGE_STATE,88.2
37030,2021-09-20 07:37:55 IST+0530,270129825,IGN_CYL,ON
37031,2021-09-20 07:37:57 IST+0530,270129825,CHARGE_STATE,88.2
37032,2021-09-20 07:38:03 IST+0530,270129825,EV_CHARGE_STATE,Active
37033,2021-09-20 07:38:05 IST+0530,270129825,CHARGE_STATE,88.2
37034,2021-09-20 07:38:07 IST+0530,270129825,IGN_CYL,OFF
37035,2021-09-20 07:38:15 IST+0530,270129825,EV_CHARGE_STATE,Active
37036,2021-09-20 07:38:17 IST+0530,270129825,CHARGE_STATE,88.2
37037,2021-09-20 08:18:00 IST+0530,207925262,IGN_CYL,ON
37038,2021-09-20 08:18:00 IST+0530,207925262,CHARGE_STATE,32.1
37039,2021-09-20 07:48:16 IST+0530,207925484,IGN_CYL,ON
37040,2021-09-20 07:48:18 IST+0530,207925484,CHARGE_STATE,55.6
37041,2021-09-20 07:48:54 IST+0530,207925484,IGN_CYL,OFF
37042,2021-09-20 07:49:02 IST+0530,207925484,CHARGE_STATE,55.6
37043,2021-09-20 07:49:25 IST+0530,207925484,IGN_CYL,ON
37044,2021-09-20 07:49:41 IST+0530,207925484,IGN_CYL,OFF
37045,2021-09-20 07:49:27 IST+0530,207925484,CHARGE_STATE,55.6
37046,2021-09-20 08:18:11 IST+0530,264921353,IGN_CYL,OFF
37047,2021-09-20 08:18:13 IST+0530,264921353,CHARGE_STATE,61.5
37048,2021-09-20 08:18:09 IST+0530,264921353,EV_CHARGE_STATE,Active
37049,2021-09-20 08:18:10 IST+0530,264921353,CHARGE_STATE,61.5
37050,2021-09-20 08:18:29 IST+0530,264921353,EV_CHARGE_STATE,Active
37051,2021-09-20 08:18:29 IST+0530,264921353,CHARGE_STATE,61.9
37052,2021-09-20 08:19:00 IST+0530,207925262,IGN_CYL,OFF
37053,2021-09-20 08:19:08 IST+0530,207925262,CHARGE_STATE,32.1
37054,2021-09-20 06:56:42 IST+0530,266214265,IGN_CYL,ON
37055,2021-09-20 06:56:44 IST+0530,266214265,CHARGE_STATE,15.2
37056,2021-09-20 06:56:58 IST+0530,264921353,IGN_CYL,ON
37057,2021-09-20 06:56:59 IST+0530,264921353,CHARGE_STATE,48.2
37058,2021-09-20 06:44:14 IST+0530,266214265,IGN_CYL,OFF
37059,2021-09-20 06:44:19 IST+0530,266214265,CHARGE_STATE,15.2
37060,2021-09-20 06:44:34 IST+0530,256782425,IGN_CYL,ON
37061,2021-09-20 06:44:36 IST+0530,256782425,CHARGE_STATE,71.7
37062,2021-09-20 06:57:14 IST+0530,256782425,IGN_CYL,OFF
37063,2021-09-20 06:57:20 IST+0530,256782425,CHARGE_STATE,69.0
37064,2021-09-20 07:00:56 IST+0530,266214265,IGN_CYL,ON
37065,2021-09-20 07:00:58 IST+0530,266214265,CHARGE_STATE,15.2
37066,2021-09-20 06:50:25 IST+0530,258703729,IGN_CYL,OFF
37067,2021-09-20 06:50:34 IST+0530,258703729,IGN_CYL,ON
37068,2021-09-20 06:51:07 IST+0530,266214265,IGN_CYL,ON
37069,2021-09-20 06:51:08 IST+0530,266214265,CHARGE_STATE,15.2
37070,2021-09-20 06:38:36 IST+0530,270768911,IGN_CYL,ON
37071,2021-09-20 06:38:37 IST+0530,270768911,CHARGE_STATE,52.9
37072,2021-09-20 06:47:23 IST+0530,258703729,IGN_CYL,ON
37073,2021-09-20 06:47:25 IST+0530,258703729,CHARGE_STATE,38.4
37074,2021-09-20 06:58:54 IST+0530,266214265,IGN_CYL,OFF
37075,2021-09-20 06:59:00 IST+0530,266214265,CHARGE_STATE,15.2
37076,2021-09-20 06:59:35 IST+0530,258703729,IGN_CYL,OFF
37077,2021-09-20 06:42:40 IST+0530,270768911,IGN_CYL,OFF
37078,2021-09-20 06:35:50 IST+0530,266214265,IGN_CYL,ON
37079,2021-09-20 06:35:53 IST+0530,266214265,CHARGE_STATE,16.8
37080,2021-09-20 06:36:24 IST+0530,255506821,EV_CHARGE_STATE,Active
37081,2021-09-20 06:36:24 IST+0530,255506821,CHARGE_STATE,67.8
37082,2021-09-20 06:32:46 IST+0530,266214265,IGN_CYL,OFF
37083,2021-09-20 06:32:54 IST+0530,266214265,CHARGE_STATE,16.8
37084,2021-09-20 06:32:03 IST+0530,266214265,IGN_CYL,ON
37085,2021-09-20 06:32:05 IST+0530,266214265,CHARGE_STATE,16.8
37086,2021-09-20 07:14:32 IST+0530,266214265,IGN_CYL,OFF
37087,2021-09-20 07:14:37 IST+0530,266214265,CHARGE_STATE,12.1
37088,2021-09-20 07:15:35 IST+0530,266214265,IGN_CYL,ON
37089,2021-09-20 07:15:37 IST+0530,266214265,CHARGE_STATE,11.7
37090,2021-09-20 06:40:43 IST+0530,266214265,IGN_CYL,OFF
37091,2021-09-20 06:40:49 IST+0530,266214265,CHARGE_STATE,15.6
37092,2021-09-20 06:42:04 IST+0530,266214265,IGN_CYL,ON
37093,2021-09-20 06:42:06 IST+0530,266214265,CHARGE_STATE,15.6
37094,2021-09-20 06:54:46 IST+0530,266214265,IGN_CYL,OFF
37095,2021-09-20 06:54:50 IST+0530,266214265,CHARGE_STATE,15.2
37096,2021-09-20 06:55:47 IST+0530,264921353,IGN_CYL,OFF
37097,2021-09-20 06:55:49 IST+0530,264921353,CHARGE_STATE,48.2
37098,2021-09-20 06:23:45 IST+0530,266214265,IGN_CYL,OFF
37099,2021-09-20 06:23:50 IST+0530,266214265,CHARGE_STATE,17.2
37100,2021-09-20 06:20:46 IST+0530,255506821,IGN_CYL,OFF
37101,2021-09-20 06:20:52 IST+0530,255506821,CHARGE_STATE,68.2
37102,2021-09-20 05:57:48 IST+0530,255506821,IGN_CYL,OFF
37103,2021-09-20 05:57:52 IST+0530,255506821,CHARGE_STATE,69.4
37104,2021-09-20 05:57:57 IST+0530,255506821,IGN_CYL,ON
37105,2021-09-20 05:41:19 IST+0530,270768911,IGN_CYL,ON
37106,2021-09-20 06:10:17 IST+0530,266214265,IGN_CYL,ON
37107,2021-09-20 06:10:19 IST+0530,266214265,CHARGE_STATE,17.6
37108,2021-09-20 06:27:28 IST+0530,270768911,IGN_CYL,OFF
37109,2021-09-20 06:16:29 IST+0530,264921353,IGN_CYL,ON
37110,2021-09-20 06:16:29 IST+0530,264921353,CHARGE_STATE,50.1
37111,2021-09-20 06:16:37 IST+0530,255506821,IGN_CYL,OFF
37112,2021-09-20 06:16:43 IST+0530,255506821,CHARGE_STATE,68.2
37113,2021-09-20 05:48:56 IST+0530,255506821,IGN_CYL,ON
37114,2021-09-20 05:48:58 IST+0530,255506821,CHARGE_STATE,69.4
37115,2021-09-20 05:50:19 IST+0530,264921353,IGN_CYL,ON
37116,2021-09-20 05:50:19 IST+0530,264921353,CHARGE_STATE,54.9
37117,2021-09-20 06:01:47 IST+0530,207925262,IGN_CYL,OFF
37118,2021-09-20 06:01:49 IST+0530,207925262,CHARGE_STATE,32.1
37119,2021-09-20 06:01:43 IST+0530,255506821,IGN_CYL,OFF
37120,2021-09-20 06:01:48 IST+0530,255506821,CHARGE_STATE,69.0
37121,2021-09-20 06:25:11 IST+0530,266214265,IGN_CYL,ON
37122,2021-09-20 06:25:13 IST+0530,266214265,CHARGE_STATE,17.2
37123,2021-09-20 05:48:15 IST+0530,264921353,IGN_CYL,OFF
37124,2021-09-20 05:48:17 IST+0530,264921353,CHARGE_STATE,54.9
37125,2021-09-20 06:11:56 IST+0530,264921353,IGN_CYL,OFF
37126,2021-09-20 06:11:59 IST+0530,264921353,CHARGE_STATE,50.9
37127,2021-09-20 06:14:55 IST+0530,255506821,IGN_CYL,OFF
37128,2021-09-20 06:15:01 IST+0530,255506821,CHARGE_STATE,68.2
37129,2021-09-20 06:15:01 IST+0530,255506821,IGN_CYL,ON
37130,2021-09-20 06:13:01 IST+0530,266214265,IGN_CYL,OFF
37131,2021-09-20 06:13:06 IST+0530,266214265,CHARGE_STATE,17.6
37132,2021-09-20 06:18:20 IST+0530,266214265,IGN_CYL,ON
37133,2021-09-20 06:18:22 IST+0530,266214265,CHARGE_STATE,17.6
37134,2021-09-20 06:18:53 IST+0530,255506821,IGN_CYL,ON
37135,2021-09-20 06:18:55 IST+0530,255506821,CHARGE_STATE,68.2
37136,2021-09-20 06:02:32 IST+0530,256832791,IGN_CYL,ON
37137,2021-09-20 06:02:34 IST+0530,256832791,CHARGE_STATE,28.6
37138,2021-09-20 05:46:52 IST+0530,256832791,IGN_CYL,OFF
37139,2021-09-20 05:46:59 IST+0530,256832791,CHARGE_STATE,29.0
37140,2021-09-20 05:54:09 IST+0530,256832791,IGN_CYL,OFF
37141,2021-09-20 05:54:14 IST+0530,256832791,CHARGE_STATE,29.0
37142,2021-09-20 06:01:37 IST+0530,256832791,EV_CHARGE_STATE,Aborted
37143,2021-09-20 05:50:14 IST+0530,256832791,IGN_CYL,ON
37144,2021-09-20 05:50:16 IST+0530,256832791,CHARGE_STATE,29.0
37145,2021-09-20 06:07:06 IST+0530,256832791,IGN_CYL,OFF
37146,2021-09-20 06:07:11 IST+0530,256832791,CHARGE_STATE,28.2
37147,2021-09-20 05:15:22 IST+0530,207925262,IGN_CYL,ON
37148,2021-09-20 05:15:22 IST+0530,207925262,CHARGE_STATE,44.3
37149,2021-09-20 05:15:12 IST+0530,264921353,IGN_CYL,OFF
37150,2021-09-20 05:15:14 IST+0530,264921353,CHARGE_STATE,60.3
37151,2021-09-20 05:15:43 IST+0530,264921353,IGN_CYL,ON
37152,2021-09-20 05:15:43 IST+0530,264921353,CHARGE_STATE,60.3
37153,2021-09-20 04:42:14 IST+0530,207925262,IGN_CYL,OFF
37154,2021-09-20 04:42:16 IST+0530,207925262,CHARGE_STATE,44.3
37155,2021-09-20 04:42:10 IST+0530,207925262,IGN_CYL,ON
37156,2021-09-20 04:42:10 IST+0530,207925262,CHARGE_STATE,44.3
37157,2021-09-20 04:34:31 IST+0530,255506821,IGN_CYL,OFF
37158,2021-09-20 04:34:36 IST+0530,255506821,CHARGE_STATE,69.0
37159,2021-09-20 04:43:28 IST+0530,270768911,IGN_CYL,ON
37160,2021-09-20 04:56:37 IST+0530,264921353,IGN_CYL,ON
37161,2021-09-20 04:56:37 IST+0530,264921353,CHARGE_STATE,61.5
37162,2021-09-20 05:07:28 IST+0530,270768911,IGN_CYL,OFF
37163,2021-09-20 05:14:24 IST+0530,256832791,IGN_CYL,OFF
37164,2021-09-20 05:14:30 IST+0530,256832791,CHARGE_STATE,37.2
37165,2021-09-20 05:15:18 IST+0530,256832791,IGN_CYL,ON
37166,2021-09-20 05:15:21 IST+0530,256832791,CHARGE_STATE,37.2
37167,2021-09-20 05:09:05 IST+0530,256832791,IGN_CYL,OFF
37168,2021-09-20 05:09:10 IST+0530,256832791,CHARGE_STATE,37.2
37169,2021-09-20 05:09:58 IST+0530,256832791,IGN_CYL,ON
37170,2021-09-20 05:10:00 IST+0530,256832791,CHARGE_STATE,37.2
37171,2021-09-20 00:36:15 IST+0530,256782425,IGN_CYL,OFF
37172,2021-09-20 00:36:20 IST+0530,256782425,CHARGE_STATE,37.2
37173,2021-09-20 00:37:03 IST+0530,256782425,IGN_CYL,OFF
37174,2021-09-20 00:37:11 IST+0530,256782425,CHARGE_STATE,37.2
37175,2021-09-20 00:37:00 IST+0530,256782425,IGN_CYL,ON
37176,2021-09-20 00:37:02 IST+0530,256782425,CHARGE_STATE,37.2
37177,2021-09-20 00:37:39 IST+0530,256782425,EV_CHARGE_STATE,Aborted
37178,2021-09-20 01:28:58 IST+0530,256832791,IGN_CYL,ON
37179,2021-09-20 01:29:00 IST+0530,256832791,CHARGE_STATE,52.1
37180,2021-09-20 00:43:00 IST+0530,256782425,IGN_CYL,ON
37181,2021-09-20 00:43:04 IST+0530,256782425,CHARGE_STATE,40.7
37182,2021-09-20 00:42:57 IST+0530,256782425,EV_CHARGE_STATE,Active
37183,2021-09-20 00:43:00 IST+0530,256782425,CHARGE_STATE,40.7
37184,2021-09-20 00:50:12 IST+0530,256782425,IGN_CYL,OFF
37185,2021-09-20 00:50:18 IST+0530,256782425,CHARGE_STATE,51.3
37186,2021-09-20 00:50:15 IST+0530,256782425,EV_CHARGE_STATE,Active
37187,2021-09-20 00:40:10 IST+0530,256782425,EV_CHARGE_STATE,Active
37188,2021-09-20 00:40:11 IST+0530,256782425,CHARGE_STATE,37.2
37189,2021-09-20 00:51:41 IST+0530,207925484,IGN_CYL,ON
37190,2021-09-20 00:51:43 IST+0530,207925484,CHARGE_STATE,62.3
37191,2021-09-20 00:32:04 IST+0530,255506821,IGN_CYL,OFF
37192,2021-09-20 00:32:09 IST+0530,255506821,CHARGE_STATE,67.0
37193,2021-09-20 01:11:49 IST+0530,207925484,IGN_CYL,OFF
37194,2021-09-20 01:11:54 IST+0530,207925484,CHARGE_STATE,56.4
37195,2021-09-20 01:18:35 IST+0530,255506821,IGN_CYL,OFF
37196,2021-09-20 01:18:40 IST+0530,255506821,CHARGE_STATE,64.3
37197,2021-09-20 00:54:25 IST+0530,255506821,IGN_CYL,ON
37198,2021-09-20 00:54:27 IST+0530,255506821,CHARGE_STATE,66.6
37199,2021-09-20 00:52:49 IST+0530,270768911,IGN_CYL,OFF
37200,2021-09-20 01:22:25 IST+0530,256782425,EV_CHARGE_STATE,Aborted
37201,2021-09-20 01:22:51 IST+0530,256782425,IGN_CYL,ON
37202,2021-09-20 01:22:53 IST+0530,256782425,CHARGE_STATE,77.6
37203,2021-09-20 00:18:31 IST+0530,264921353,IGN_CYL,ON
37204,2021-09-20 00:18:31 IST+0530,264921353,CHARGE_STATE,81.1
37205,2021-09-20 00:18:49 IST+0530,264921353,IGN_CYL,OFF
37206,2021-09-20 00:18:52 IST+0530,264921353,CHARGE_STATE,81.1
37207,2021-09-20 00:09:42 IST+0530,255506821,IGN_CYL,ON
37208,2021-09-20 00:09:44 IST+0530,255506821,CHARGE_STATE,74.5
37209,2021-09-20 00:21:56 IST+0530,264921353,IGN_CYL,ON
37210,2021-09-20 00:21:56 IST+0530,264921353,CHARGE_STATE,81.1
37211,2021-09-20 00:15:10 IST+0530,270768911,IGN_CYL,ON
37212,2021-09-19 23:34:52 IST+0530,255506821,IGN_CYL,OFF
37213,2021-09-19 23:34:57 IST+0530,255506821,CHARGE_STATE,75.2
37214,2021-09-19 20:39:25 IST+0530,255506821,EV_CHARGE_STATE,Complete
37215,2021-09-19 20:31:04 IST+0530,255506821,EV_CHARGE_STATE,Complete
37216,2021-09-19 20:31:04 IST+0530,255506821,CHARGE_STATE,94.9
37217,2021-09-19 21:18:12 IST+0530,258703729,IGN_CYL,ON
37218,2021-09-19 21:18:14 IST+0530,258703729,CHARGE_STATE,84.3
37219,2021-09-19 21:18:41 IST+0530,255506821,IGN_CYL,ON
37220,2021-09-19 21:18:43 IST+0530,255506821,CHARGE_STATE,91.7
37221,2021-09-19 21:03:36 IST+0530,255506821,IGN_CYL,ON
37222,2021-09-19 21:03:38 IST+0530,255506821,CHARGE_STATE,94.5
37223,2021-09-19 21:13:34 IST+0530,256782425,EV_CHARGE_STATE,Aborted
37224,2021-09-19 21:14:00 IST+0530,256782425,IGN_CYL,ON
37225,2021-09-19 21:14:02 IST+0530,256782425,CHARGE_STATE,80.3
37226,2021-09-19 21:24:47 IST+0530,256782425,IGN_CYL,ON
37227,2021-09-19 21:24:49 IST+0530,256782425,CHARGE_STATE,80.3
37228,2021-09-19 21:16:34 IST+0530,256782425,IGN_CYL,OFF
37229,2021-09-19 21:16:39 IST+0530,256782425,CHARGE_STATE,80.3
37230,2021-09-19 21:16:27 IST+0530,255506821,IGN_CYL,OFF
37231,2021-09-19 21:16:33 IST+0530,255506821,CHARGE_STATE,92.1
37232,2021-09-19 21:17:57 IST+0530,258703729,EV_CHARGE_STATE,Aborted
37233,2021-09-19 21:17:58 IST+0530,258703729,CHARGE_STATE,84.3
37234,2021-09-19 21:23:54 IST+0530,255506821,IGN_CYL,OFF
37235,2021-09-19 21:24:01 IST+0530,255506821,CHARGE_STATE,91.7
37236,2021-09-19 14:23:10 IST+0530,207925484,IGN_CYL,OFF
37237,2021-09-19 14:23:13 IST+0530,207925484,CHARGE_STATE,63.1
37238,2021-09-19 14:17:45 IST+0530,207925484,IGN_CYL,ON
37239,2021-09-19 14:17:48 IST+0530,207925484,CHARGE_STATE,63.5
37240,2021-09-19 13:18:44 IST+0530,207925484,IGN_CYL,OFF
37241,2021-09-19 13:18:49 IST+0530,207925484,CHARGE_STATE,63.5
37242,2021-09-19 13:14:19 IST+0530,207925484,IGN_CYL,ON
37243,2021-09-19 13:14:21 IST+0530,207925484,CHARGE_STATE,63.5
37244,2021-09-19 13:15:33 IST+0530,255506821,EV_CHARGE_STATE,Active
37245,2021-09-19 13:15:33 IST+0530,255506821,CHARGE_STATE,50.9
37246,2021-09-19 08:43:00 IST+0530,258703729,IGN_CYL,ON
37247,2021-09-19 08:36:49 IST+0530,266214265,IGN_CYL,OFF
37248,2021-09-19 08:36:55 IST+0530,266214265,CHARGE_STATE,18.0
37249,2021-09-19 09:23:52 IST+0530,258703729,IGN_CYL,ON
37250,2021-09-19 09:23:54 IST+0530,258703729,CHARGE_STATE,59.2
37251,2021-09-19 09:24:15 IST+0530,258703729,IGN_CYL,OFF
37252,2021-09-19 09:22:08 IST+0530,258703729,IGN_CYL,OFF
37253,2021-09-19 09:24:34 IST+0530,258703729,EV_CHARGE_STATE,Active
37254,2021-09-19 05:07:36 IST+0530,255506821,IGN_CYL,ON
37255,2021-09-19 05:07:39 IST+0530,255506821,CHARGE_STATE,57.6
37256,2021-09-19 05:26:02 IST+0530,264921353,IGN_CYL,OFF
37257,2021-09-19 05:26:05 IST+0530,264921353,CHARGE_STATE,55.2
37258,2021-09-19 04:58:22 IST+0530,256832791,IGN_CYL,OFF
37259,2021-09-19 04:58:28 IST+0530,256832791,CHARGE_STATE,53.3
37260,2021-09-19 05:24:53 IST+0530,256832791,IGN_CYL,ON
37261,2021-09-19 05:24:55 IST+0530,256832791,CHARGE_STATE,53.3
37262,2021-09-19 03:03:11 IST+0530,264921353,IGN_CYL,OFF
37263,2021-09-19 03:03:13 IST+0530,264921353,CHARGE_STATE,69.8
37264,2021-09-19 03:04:25 IST+0530,264921353,IGN_CYL,ON
37265,2021-09-19 03:04:25 IST+0530,264921353,CHARGE_STATE,69.8
37266,2021-09-19 02:36:19 IST+0530,255506821,IGN_CYL,OFF
37267,2021-09-19 02:36:25 IST+0530,255506821,CHARGE_STATE,60.0
37268,2021-09-19 02:50:29 IST+0530,264921353,IGN_CYL,ON
37269,2021-09-19 02:50:29 IST+0530,264921353,CHARGE_STATE,69.8
37270,2021-09-19 02:51:03 IST+0530,207925262,IGN_CYL,OFF
37271,2021-09-19 02:51:04 IST+0530,207925262,CHARGE_STATE,49.0
37272,2021-09-19 02:46:52 IST+0530,264921353,IGN_CYL,OFF
37273,2021-09-19 02:46:54 IST+0530,264921353,CHARGE_STATE,69.8
37274,2021-09-19 03:26:38 IST+0530,270768911,IGN_CYL,OFF
37275,2021-09-19 03:20:30 IST+0530,270768911,IGN_CYL,ON
37276,2021-09-19 03:27:44 IST+0530,270768911,EV_CHARGE_STATE,Active
37277,2021-09-19 03:28:01 IST+0530,270768911,EV_CHARGE_STATE,Aborted
37278,2021-09-19 02:45:28 IST+0530,264921353,IGN_CYL,ON
37279,2021-09-19 02:45:28 IST+0530,264921353,CHARGE_STATE,69.8
37280,2021-09-19 02:04:32 IST+0530,264921353,IGN_CYL,OFF
37281,2021-09-19 02:04:35 IST+0530,264921353,CHARGE_STATE,71.7
37282,2021-09-19 02:05:35 IST+0530,264921353,IGN_CYL,ON
37283,2021-09-19 02:05:35 IST+0530,264921353,CHARGE_STATE,71.7
37284,2021-09-19 02:09:48 IST+0530,255506821,IGN_CYL,OFF
37285,2021-09-19 02:09:54 IST+0530,255506821,CHARGE_STATE,61.5
37286,2021-09-19 01:53:38 IST+0530,255506821,IGN_CYL,ON
37287,2021-09-19 01:53:40 IST+0530,255506821,CHARGE_STATE,62.7
37288,2021-09-19 01:54:20 IST+0530,207925262,IGN_CYL,ON
37289,2021-09-19 01:54:20 IST+0530,207925262,CHARGE_STATE,63.9
37290,2021-09-19 02:10:27 IST+0530,264921353,IGN_CYL,OFF
37291,2021-09-19 02:10:29 IST+0530,264921353,CHARGE_STATE,71.3
37292,2021-09-19 02:11:14 IST+0530,264921353,IGN_CYL,ON
37293,2021-09-19 02:11:15 IST+0530,264921353,CHARGE_STATE,71.3
37294,2021-09-19 02:23:26 IST+0530,255506821,IGN_CYL,ON
37295,2021-09-19 02:23:29 IST+0530,255506821,CHARGE_STATE,61.1
37296,2021-09-19 02:25:57 IST+0530,264921353,IGN_CYL,OFF
37297,2021-09-19 02:25:58 IST+0530,264921353,CHARGE_STATE,70.5
37298,2021-09-19 01:45:12 IST+0530,207925262,IGN_CYL,OFF
37299,2021-09-19 01:45:14 IST+0530,207925262,CHARGE_STATE,64.3
37300,2021-09-19 01:48:38 IST+0530,256832791,IGN_CYL,ON
37301,2021-09-19 01:48:46 IST+0530,256832791,CHARGE_STATE,67.0
37302,2021-09-19 00:34:27 IST+0530,264921353,IGN_CYL,ON
37303,2021-09-19 00:34:28 IST+0530,264921353,CHARGE_STATE,76.8
37304,2021-09-19 00:48:04 IST+0530,264921353,IGN_CYL,OFF
37305,2021-09-19 00:48:06 IST+0530,264921353,CHARGE_STATE,76.8
37306,2021-09-19 01:00:07 IST+0530,255506821,IGN_CYL,OFF
37307,2021-09-19 01:00:12 IST+0530,255506821,CHARGE_STATE,63.5
37308,2021-09-19 00:33:49 IST+0530,264921353,IGN_CYL,OFF
37309,2021-09-19 00:33:52 IST+0530,264921353,CHARGE_STATE,76.8
37310,2021-09-19 00:48:42 IST+0530,264921353,IGN_CYL,ON
37311,2021-09-19 00:48:43 IST+0530,264921353,CHARGE_STATE,76.8
37312,2021-09-19 00:50:07 IST+0530,255506821,IGN_CYL,ON
37313,2021-09-19 00:50:09 IST+0530,255506821,CHARGE_STATE,63.9
37314,2021-09-19 00:57:03 IST+0530,207925262,EV_CHARGE_STATE,Aborted
37315,2021-09-19 00:57:03 IST+0530,207925262,CHARGE_STATE,71.3
37316,2021-09-19 00:52:49 IST+0530,256832791,IGN_CYL,OFF
37317,2021-09-19 00:52:55 IST+0530,256832791,CHARGE_STATE,67.0
37318,2021-09-19 01:26:12 IST+0530,264921353,IGN_CYL,OFF
37319,2021-09-19 01:26:15 IST+0530,264921353,CHARGE_STATE,74.1
37320,2021-09-19 01:28:02 IST+0530,264921353,IGN_CYL,ON
37321,2021-09-19 01:28:02 IST+0530,264921353,CHARGE_STATE,74.1
37322,2021-09-19 00:17:04 IST+0530,255506821,IGN_CYL,OFF
37323,2021-09-19 00:17:10 IST+0530,255506821,CHARGE_STATE,64.7
37324,2021-09-19 00:02:09 IST+0530,255506821,IGN_CYL,ON
37325,2021-09-19 00:02:10 IST+0530,255506821,CHARGE_STATE,64.7
37326,2021-09-18 23:49:43 IST+0530,264921353,IGN_CYL,ON
37327,2021-09-18 23:49:43 IST+0530,264921353,CHARGE_STATE,80.3
37328,2021-09-19 00:19:54 IST+0530,270768911,IGN_CYL,OFF
37329,2021-09-18 23:33:28 IST+0530,264921353,EV_CHARGE_STATE,Aborted
37330,2021-09-18 23:33:53 IST+0530,264921353,IGN_CYL,ON
37331,2021-09-18 23:33:54 IST+0530,264921353,CHARGE_STATE,80.3
37332,2021-09-18 23:37:58 IST+0530,264921353,IGN_CYL,OFF
37333,2021-09-18 23:38:00 IST+0530,264921353,CHARGE_STATE,80.3
37334,2021-09-19 00:10:26 IST+0530,207925262,EV_CHARGE_STATE,Active
